"publication_date","target_date","target_pub_date","nowcast_value","actual","Model","Country","Block","error","abs_error","sq_error"
2016-03-02,2016-01-01,2016-03-15,-407.98364926326,-827,"sg_lasso","Spain","Revenues",-419.01635073674,419.01635073674,175574.702184735
2016-03-05,2016-01-01,2016-03-15,-407.98364926326,-827,"sg_lasso","Spain","Revenues",-419.01635073674,419.01635073674,175574.702184735
2016-03-15,2016-04-01,2016-06-15,876.645204210548,511,"sg_lasso","Spain","Revenues",-365.645204210548,365.645204210548,133696.415362173
2016-03-27,2016-04-01,2016-06-15,884.27132679264,511,"sg_lasso","Spain","Revenues",-373.27132679264,373.27132679264,139331.483405538
2016-03-31,2016-04-01,2016-06-15,884.27132679264,511,"sg_lasso","Spain","Revenues",-373.27132679264,373.27132679264,139331.483405538
2016-04-01,2016-04-01,2016-06-15,1066.24529617554,511,"sg_lasso","Spain","Revenues",-555.245296175543,555.245296175543,308297.338925067
2016-04-05,2016-04-01,2016-06-15,1073.97697947593,511,"sg_lasso","Spain","Revenues",-562.976979475927,562.976979475927,316943.079419838
2016-04-15,2016-04-01,2016-06-15,921.54330433974,511,"sg_lasso","Spain","Revenues",-410.54330433974,410.54330433974,168545.804738192
2016-04-27,2016-04-01,2016-06-15,1015.70838802803,511,"sg_lasso","Spain","Revenues",-504.708388028027,504.708388028027,254730.55694585
2016-04-28,2016-04-01,2016-06-15,1015.70838802803,511,"sg_lasso","Spain","Revenues",-504.708388028027,504.708388028027,254730.55694585
2016-05-01,2016-04-01,2016-06-15,1263.19288703566,511,"sg_lasso","Spain","Revenues",-752.192887035662,752.192887035662,565794.139307045
2016-05-05,2016-04-01,2016-06-15,1202.59855211696,511,"sg_lasso","Spain","Revenues",-691.598552116963,691.598552116963,478308.557290279
2016-05-07,2016-04-01,2016-06-15,1202.59855211696,511,"sg_lasso","Spain","Revenues",-691.598552116963,691.598552116963,478308.557290279
2016-05-15,2016-04-01,2016-06-15,1311.96378737375,511,"sg_lasso","Spain","Revenues",-800.963787373753,800.963787373753,641542.988684107
2016-05-26,2016-04-01,2016-06-15,1311.96378737375,511,"sg_lasso","Spain","Revenues",-800.963787373753,800.963787373753,641542.988684107
2016-05-27,2016-04-01,2016-06-15,1177.80896278431,511,"sg_lasso","Spain","Revenues",-666.808962784306,666.808962784306,444634.192849483
2016-06-01,2016-04-01,2016-06-15,1041.88813038543,511,"sg_lasso","Spain","Revenues",-530.888130385434,530.888130385434,281842.206984142
2016-06-03,2016-04-01,2016-06-15,1041.88813038543,511,"sg_lasso","Spain","Revenues",-530.888130385434,530.888130385434,281842.206984142
2016-06-05,2016-04-01,2016-06-15,1067.2510578743,511,"sg_lasso","Spain","Revenues",-556.251057874302,556.251057874302,309415.239386281
2016-06-15,2016-07-01,2016-09-15,-102.025587532697,1777,"sg_lasso","Spain","Revenues",1879.0255875327,1879.0255875327,3530737.1586026
2016-06-27,2016-07-01,2016-09-15,-76.7532083621836,1777,"sg_lasso","Spain","Revenues",1853.75320836218,1853.75320836218,3436400.95751309
2016-06-30,2016-07-01,2016-09-15,-76.7532083621836,1777,"sg_lasso","Spain","Revenues",1853.75320836218,1853.75320836218,3436400.95751309
2016-07-01,2016-07-01,2016-09-15,-499.450734375479,1777,"sg_lasso","Spain","Revenues",2276.45073437548,2276.45073437548,5182227.94603866
2016-07-05,2016-07-01,2016-09-15,-391.228513928399,1777,"sg_lasso","Spain","Revenues",2168.2285139284,2168.2285139284,4701214.88861216
2016-07-15,2016-07-01,2016-09-15,-472.099161843486,1777,"sg_lasso","Spain","Revenues",2249.09916184349,2249.09916184349,5058447.03980507
2016-07-27,2016-07-01,2016-09-15,-316.202209520761,1777,"sg_lasso","Spain","Revenues",2093.20220952076,2093.20220952076,4381495.4899426
2016-07-28,2016-07-01,2016-09-15,-316.202209520761,1777,"sg_lasso","Spain","Revenues",2093.20220952076,2093.20220952076,4381495.4899426
2016-08-01,2016-07-01,2016-09-15,-480.021169246816,1777,"sg_lasso","Spain","Revenues",2257.02116924682,2257.02116924682,5094144.55842826
2016-08-05,2016-07-01,2016-09-15,-688.474923366117,1777,"sg_lasso","Spain","Revenues",2465.47492336612,2465.47492336612,6078566.59774716
2016-08-15,2016-07-01,2016-09-15,-340.172260980761,1777,"sg_lasso","Spain","Revenues",2117.17226098076,2117.17226098076,4482418.38266639
2016-08-25,2016-07-01,2016-09-15,-340.172260980761,1777,"sg_lasso","Spain","Revenues",2117.17226098076,2117.17226098076,4482418.38266639
2016-08-27,2016-07-01,2016-09-15,-496.069213303486,1777,"sg_lasso","Spain","Revenues",2273.06921330349,2273.06921330349,5166843.64846813
2016-09-01,2016-07-01,2016-09-15,-328.868732505438,1777,"sg_lasso","Spain","Revenues",2105.86873250544,2105.86873250544,4434683.11854406
2016-09-04,2016-07-01,2016-09-15,-328.868732505438,1777,"sg_lasso","Spain","Revenues",2105.86873250544,2105.86873250544,4434683.11854406
2016-09-05,2016-07-01,2016-09-15,-202.697077463933,1777,"sg_lasso","Spain","Revenues",1979.69707746393,1979.69707746393,3919200.51851924
2016-09-15,2016-10-01,2016-12-15,-412.31283689383,1169,"sg_lasso","Spain","Revenues",1581.31283689383,1581.31283689383,2500550.28812521
2016-09-27,2016-10-01,2016-12-15,-451.277383189402,1169,"sg_lasso","Spain","Revenues",1620.2773831894,1620.2773831894,2625298.7984751
2016-09-29,2016-10-01,2016-12-15,-451.277383189402,1169,"sg_lasso","Spain","Revenues",1620.2773831894,1620.2773831894,2625298.7984751
2016-10-01,2016-10-01,2016-12-15,-343.97406392753,1169,"sg_lasso","Spain","Revenues",1512.97406392753,1512.97406392753,2289090.51811739
2016-10-05,2016-10-01,2016-12-15,-365.38271564224,1169,"sg_lasso","Spain","Revenues",1534.38271564224,1534.38271564224,2354330.31806166
2016-10-06,2016-10-01,2016-12-15,-365.38271564224,1169,"sg_lasso","Spain","Revenues",1534.38271564224,1534.38271564224,2354330.31806166
2016-10-15,2016-10-01,2016-12-15,-272.936078934521,1169,"sg_lasso","Spain","Revenues",1441.93607893452,1441.93607893452,2079179.65573306
2016-10-27,2016-10-01,2016-12-15,-272.936078934521,1169,"sg_lasso","Spain","Revenues",1441.93607893452,1441.93607893452,2079179.65573306
2016-11-01,2016-10-01,2016-12-15,-2.35413755860952,1169,"sg_lasso","Spain","Revenues",1171.35413755861,1171.35413755861,1372070.51557567
2016-11-02,2016-10-01,2016-12-15,-2.35413755860952,1169,"sg_lasso","Spain","Revenues",1171.35413755861,1171.35413755861,1372070.51557567
2016-11-05,2016-10-01,2016-12-15,-24.7328616623887,1169,"sg_lasso","Spain","Revenues",1193.73286166239,1193.73286166239,1424998.14501268
2016-11-15,2016-10-01,2016-12-15,-454.5163463744,1169,"sg_lasso","Spain","Revenues",1623.5163463744,1623.5163463744,2635805.32694488
2016-11-24,2016-10-01,2016-12-15,-454.5163463744,1169,"sg_lasso","Spain","Revenues",1623.5163463744,1623.5163463744,2635805.32694488
2016-11-27,2016-10-01,2016-12-15,-330.4012852768,1169,"sg_lasso","Spain","Revenues",1499.4012852768,1499.4012852768,2248204.21428972
2016-12-01,2016-10-01,2016-12-15,-587.410448001981,1169,"sg_lasso","Spain","Revenues",1756.41044800198,1756.41044800198,3084977.66185052
2016-12-04,2016-10-01,2016-12-15,-587.410448001981,1169,"sg_lasso","Spain","Revenues",1756.41044800198,1756.41044800198,3084977.66185052
2016-12-05,2016-10-01,2016-12-15,-641.410453677729,1169,"sg_lasso","Spain","Revenues",1810.41045367773,1810.41045367773,3277586.0107856
2016-12-15,2017-01-01,2017-03-15,506.177369290025,793,"sg_lasso","Spain","Revenues",286.822630709975,286.822630709975,82267.2214873909
2016-12-27,2017-01-01,2017-03-15,548.738379743493,793,"sg_lasso","Spain","Revenues",244.261620256507,244.261620256507,59663.7391303341
2016-12-29,2017-01-01,2017-03-15,548.738379743493,793,"sg_lasso","Spain","Revenues",244.261620256507,244.261620256507,59663.7391303341
2017-01-01,2017-01-01,2017-03-15,828.345948197951,793,"sg_lasso","Spain","Revenues",-35.3459481979505,35.3459481979505,1249.3360540122
2017-01-05,2017-01-01,2017-03-15,828.345948197951,793,"sg_lasso","Spain","Revenues",-35.3459481979505,35.3459481979505,1249.3360540122
2017-01-07,2017-01-01,2017-03-15,828.345948197951,793,"sg_lasso","Spain","Revenues",-35.3459481979505,35.3459481979505,1249.3360540122
2017-01-15,2017-01-01,2017-03-15,383.002006327372,793,"sg_lasso","Spain","Revenues",409.997993672628,409.997993672628,168098.35481558
2017-01-26,2017-01-01,2017-03-15,383.002006327372,793,"sg_lasso","Spain","Revenues",409.997993672628,409.997993672628,168098.35481558
2017-01-27,2017-01-01,2017-03-15,383.002006327372,793,"sg_lasso","Spain","Revenues",409.997993672628,409.997993672628,168098.35481558
2017-02-01,2017-01-01,2017-03-15,464.970012769007,793,"sg_lasso","Spain","Revenues",328.029987230993,328.029987230993,107603.672522766
2017-02-03,2017-01-01,2017-03-15,464.970012769007,793,"sg_lasso","Spain","Revenues",328.029987230993,328.029987230993,107603.672522766
2017-02-05,2017-01-01,2017-03-15,464.970012769007,793,"sg_lasso","Spain","Revenues",328.029987230993,328.029987230993,107603.672522766
2017-02-15,2017-01-01,2017-03-15,491.861855979739,793,"sg_lasso","Spain","Revenues",301.138144020261,301.138144020261,90684.1817839675
2017-02-23,2017-01-01,2017-03-15,491.861855979739,793,"sg_lasso","Spain","Revenues",301.138144020261,301.138144020261,90684.1817839675
2017-02-27,2017-01-01,2017-03-15,440.849675281315,793,"sg_lasso","Spain","Revenues",352.150324718685,352.150324718685,124009.851199476
2017-03-01,2017-01-01,2017-03-15,-28.614604076956,793,"sg_lasso","Spain","Revenues",821.614604076956,821.614604076956,675050.557632533
2017-03-03,2017-01-01,2017-03-15,-28.614604076956,793,"sg_lasso","Spain","Revenues",821.614604076956,821.614604076956,675050.557632533
2017-03-05,2017-01-01,2017-03-15,8.8329523743609,793,"sg_lasso","Spain","Revenues",784.167047625639,784.167047625639,614917.958581911
2017-03-15,2017-04-01,2017-06-15,716.535594045006,1596,"sg_lasso","Spain","Revenues",879.464405954994,879.464405954994,773457.64134177
2017-03-27,2017-04-01,2017-06-15,520.723500573385,1596,"sg_lasso","Spain","Revenues",1075.27649942661,1075.27649942661,1156219.55021915
2017-03-30,2017-04-01,2017-06-15,520.723500573385,1596,"sg_lasso","Spain","Revenues",1075.27649942661,1075.27649942661,1156219.55021915
2017-04-01,2017-04-01,2017-06-15,648.98029412776,1596,"sg_lasso","Spain","Revenues",947.01970587224,947.01970587224,896846.323310344
2017-04-05,2017-04-01,2017-06-15,648.98029412776,1596,"sg_lasso","Spain","Revenues",947.01970587224,947.01970587224,896846.323310344
2017-04-06,2017-04-01,2017-06-15,648.98029412776,1596,"sg_lasso","Spain","Revenues",947.01970587224,947.01970587224,896846.323310344
2017-04-15,2017-04-01,2017-06-15,461.970976144762,1596,"sg_lasso","Spain","Revenues",1134.02902385524,1134.02902385524,1286021.82694606
2017-04-27,2017-04-01,2017-06-15,627.612406219502,1596,"sg_lasso","Spain","Revenues",968.387593780498,968.387593780498,937774.531787983
2017-05-01,2017-04-01,2017-06-15,775.709378211651,1596,"sg_lasso","Spain","Revenues",820.290621788349,820.290621788349,672876.704193917
2017-05-05,2017-04-01,2017-06-15,775.709378211651,1596,"sg_lasso","Spain","Revenues",820.290621788349,820.290621788349,672876.704193917
2017-05-15,2017-04-01,2017-06-15,488.251696447369,1596,"sg_lasso","Spain","Revenues",1107.74830355263,1107.74830355263,1227106.30402373
2017-05-25,2017-04-01,2017-06-15,488.251696447369,1596,"sg_lasso","Spain","Revenues",1107.74830355263,1107.74830355263,1227106.30402373
2017-05-27,2017-04-01,2017-06-15,445.212999870556,1596,"sg_lasso","Spain","Revenues",1150.78700012944,1150.78700012944,1324310.71966693
2017-06-01,2017-04-01,2017-06-15,93.3487336212028,1596,"sg_lasso","Spain","Revenues",1502.6512663788,1502.6512663788,2257960.8283498
2017-06-04,2017-04-01,2017-06-15,93.3487336212028,1596,"sg_lasso","Spain","Revenues",1502.6512663788,1502.6512663788,2257960.8283498
2017-06-05,2017-04-01,2017-06-15,45.5017021009867,1596,"sg_lasso","Spain","Revenues",1550.49829789901,1550.49829789901,2404044.97178774
2017-06-15,2017-07-01,2017-09-15,591.484566012499,1015,"sg_lasso","Spain","Revenues",423.515433987501,423.515433987501,179365.322825621
2017-06-27,2017-07-01,2017-09-15,607.636244170453,1015,"sg_lasso","Spain","Revenues",407.363755829547,407.363755829547,165945.229563555
2017-06-29,2017-07-01,2017-09-15,607.636244170453,1015,"sg_lasso","Spain","Revenues",407.363755829547,407.363755829547,165945.229563555
2017-07-01,2017-07-01,2017-09-15,1106.0892916654,1015,"sg_lasso","Spain","Revenues",-91.0892916653952,91.0892916653952,8297.25905610343
2017-07-05,2017-07-01,2017-09-15,1028.23343119398,1015,"sg_lasso","Spain","Revenues",-13.2334311939837,13.2334311939837,175.123701165902
2017-07-06,2017-07-01,2017-09-15,1028.23343119398,1015,"sg_lasso","Spain","Revenues",-13.2334311939837,13.2334311939837,175.123701165902
2017-07-15,2017-07-01,2017-09-15,482.801246529302,1015,"sg_lasso","Spain","Revenues",532.198753470698,532.198753470698,283235.513195765
2017-07-27,2017-07-01,2017-09-15,482.801246529302,1015,"sg_lasso","Spain","Revenues",532.198753470698,532.198753470698,283235.513195765
2017-08-01,2017-07-01,2017-09-15,712.314117632542,1015,"sg_lasso","Spain","Revenues",302.685882367458,302.685882367458,91618.7433845666
2017-08-02,2017-07-01,2017-09-15,712.314117632542,1015,"sg_lasso","Spain","Revenues",302.685882367458,302.685882367458,91618.7433845666
2017-08-05,2017-07-01,2017-09-15,763.295565768964,1015,"sg_lasso","Spain","Revenues",251.704434231036,251.704434231036,63355.1222115657
2017-08-15,2017-07-01,2017-09-15,981.617767293422,1015,"sg_lasso","Spain","Revenues",33.3822327065784,33.3822327065784,1114.37346047615
2017-08-27,2017-07-01,2017-09-15,921.414271194933,1015,"sg_lasso","Spain","Revenues",93.5857288050668,93.5857288050668,8758.2886359755
2017-08-31,2017-07-01,2017-09-15,921.414271194933,1015,"sg_lasso","Spain","Revenues",93.5857288050668,93.5857288050668,8758.2886359755
2017-09-01,2017-07-01,2017-09-15,507.226379621231,1015,"sg_lasso","Spain","Revenues",507.773620378769,507.773620378769,257834.049552562
2017-09-05,2017-07-01,2017-09-15,393.79054551912,1015,"sg_lasso","Spain","Revenues",621.20945448088,621.20945448088,385901.186336432
2017-09-15,2017-10-01,2017-12-15,498.786513327946,1127,"sg_lasso","Spain","Revenues",628.213486672054,628.213486672054,394652.184836659
2017-09-27,2017-10-01,2017-12-15,452.159189253328,1127,"sg_lasso","Spain","Revenues",674.840810746672,674.840810746672,455410.119849225
2017-09-28,2017-10-01,2017-12-15,452.159189253328,1127,"sg_lasso","Spain","Revenues",674.840810746672,674.840810746672,455410.119849225
2017-10-01,2017-10-01,2017-12-15,174.13672929209,1127,"sg_lasso","Spain","Revenues",952.86327070791,952.86327070791,907948.412664175
2017-10-05,2017-10-01,2017-12-15,-17.1421041104432,1127,"sg_lasso","Spain","Revenues",1144.14210411044,1144.14210411044,1309061.15439827
2017-10-07,2017-10-01,2017-12-15,-17.1421041104432,1127,"sg_lasso","Spain","Revenues",1144.14210411044,1144.14210411044,1309061.15439827
2017-10-15,2017-10-01,2017-12-15,209.603172281387,1127,"sg_lasso","Spain","Revenues",917.396827718613,917.396827718613,841616.939508174
2017-10-26,2017-10-01,2017-12-15,209.603172281387,1127,"sg_lasso","Spain","Revenues",917.396827718613,917.396827718613,841616.939508174
2017-10-27,2017-10-01,2017-12-15,324.162042678918,1127,"sg_lasso","Spain","Revenues",802.837957321082,802.837957321082,644548.785715487
2017-11-01,2017-10-01,2017-12-15,-98.0812430558256,1127,"sg_lasso","Spain","Revenues",1225.08124305583,1225.08124305583,1500824.05208721
2017-11-03,2017-10-01,2017-12-15,-98.0812430558256,1127,"sg_lasso","Spain","Revenues",1225.08124305583,1225.08124305583,1500824.05208721
2017-11-05,2017-10-01,2017-12-15,-8.88162917249849,1127,"sg_lasso","Spain","Revenues",1135.8816291725,1135.8816291725,1290227.07549157
2017-11-15,2017-10-01,2017-12-15,-248.738874986629,1127,"sg_lasso","Spain","Revenues",1375.73887498663,1375.73887498663,1892657.45214948
2017-11-27,2017-10-01,2017-12-15,-420.577180582926,1127,"sg_lasso","Spain","Revenues",1547.57718058293,1547.57718058293,2394995.129861
2017-11-30,2017-10-01,2017-12-15,-420.577180582926,1127,"sg_lasso","Spain","Revenues",1547.57718058293,1547.57718058293,2394995.129861
2017-12-01,2017-10-01,2017-12-15,-582.859097243711,1127,"sg_lasso","Spain","Revenues",1709.85909724371,1709.85909724371,2923618.13242708
2017-12-05,2017-10-01,2017-12-15,-438.512842829087,1127,"sg_lasso","Spain","Revenues",1565.51284282909,1565.51284282909,2450830.46106281
2017-12-15,2018-01-01,2018-03-15,272.382058174523,2383,"sg_lasso","Spain","Revenues",2110.61794182548,2110.61794182548,4454708.09635561
2017-12-27,2018-01-01,2018-03-15,268.509783605989,2383,"sg_lasso","Spain","Revenues",2114.49021639401,2114.49021639401,4471068.87522599
2017-12-28,2018-01-01,2018-03-15,268.509783605989,2383,"sg_lasso","Spain","Revenues",2114.49021639401,2114.49021639401,4471068.87522599
2018-01-01,2018-01-01,2018-03-15,491.290729068955,2383,"sg_lasso","Spain","Revenues",1891.70927093104,1891.70927093104,3578563.96572646
2018-01-05,2018-01-01,2018-03-15,462.976795025829,2383,"sg_lasso","Spain","Revenues",1920.02320497417,1920.02320497417,3686489.10763929
2018-01-15,2018-01-01,2018-03-15,119.14059107589,2383,"sg_lasso","Spain","Revenues",2263.85940892411,2263.85940892411,5125059.42337422
2018-01-25,2018-01-01,2018-03-15,119.14059107589,2383,"sg_lasso","Spain","Revenues",2263.85940892411,2263.85940892411,5125059.42337422
2018-01-27,2018-01-01,2018-03-15,118.614914869065,2383,"sg_lasso","Spain","Revenues",2264.38508513094,2264.38508513094,5127439.81376343
2018-02-01,2018-01-01,2018-03-15,339.116456703538,2383,"sg_lasso","Spain","Revenues",2043.88354329646,2043.88354329646,4177459.9385581
2018-02-04,2018-01-01,2018-03-15,339.116456703538,2383,"sg_lasso","Spain","Revenues",2043.88354329646,2043.88354329646,4177459.9385581
2018-02-05,2018-01-01,2018-03-15,302.187146986943,2383,"sg_lasso","Spain","Revenues",2080.81285301306,2080.81285301306,4329782.12926434
2018-02-15,2018-01-01,2018-03-15,335.45083412864,2383,"sg_lasso","Spain","Revenues",2047.54916587136,2047.54916587136,4192457.5866605
2018-02-22,2018-01-01,2018-03-15,335.45083412864,2383,"sg_lasso","Spain","Revenues",2047.54916587136,2047.54916587136,4192457.5866605
2018-02-27,2018-01-01,2018-03-15,501.212702953914,2383,"sg_lasso","Spain","Revenues",1881.78729704609,1881.78729704609,3541123.43132401
2018-03-01,2018-01-01,2018-03-15,290.359511876275,2383,"sg_lasso","Spain","Revenues",2092.64048812372,2092.64048812372,4379144.2125347
2018-03-04,2018-01-01,2018-03-15,290.359511876275,2383,"sg_lasso","Spain","Revenues",2092.64048812372,2092.64048812372,4379144.2125347
2018-03-05,2018-01-01,2018-03-15,455.7104146457,2383,"sg_lasso","Spain","Revenues",1927.2895853543,1927.2895853543,3714445.14581515
2018-03-15,2018-04-01,2018-06-15,487.512231124724,1899,"sg_lasso","Spain","Revenues",1411.48776887528,1411.48776887528,1992297.7216845
2018-03-27,2018-04-01,2018-06-15,305.719001240822,1899,"sg_lasso","Spain","Revenues",1593.28099875918,1593.28099875918,2538544.34100705
2018-03-29,2018-04-01,2018-06-15,307.961901957653,1899,"sg_lasso","Spain","Revenues",1591.03809804235,1591.03809804235,2531402.22942221
2018-04-01,2018-04-01,2018-06-15,903.620648272009,1899,"sg_lasso","Spain","Revenues",995.379351727991,995.379351727991,990780.053846436
2018-04-05,2018-04-01,2018-06-15,754.782233984397,1899,"sg_lasso","Spain","Revenues",1144.2177660156,1144.2177660156,1309234.29606574
2018-04-07,2018-04-01,2018-06-15,755.776215308181,1899,"sg_lasso","Spain","Revenues",1143.22378469182,1143.22378469182,1306960.62188509
2018-04-15,2018-04-01,2018-06-15,565.394873644987,1899,"sg_lasso","Spain","Revenues",1333.60512635501,1333.60512635501,1778502.63304037
2018-04-26,2018-04-01,2018-06-15,565.394873644987,1899,"sg_lasso","Spain","Revenues",1333.60512635501,1333.60512635501,1778502.63304037
2018-04-27,2018-04-01,2018-06-15,690.037997330235,1899,"sg_lasso","Spain","Revenues",1208.96200266977,1208.96200266977,1461589.12389929
2018-05-01,2018-04-01,2018-06-15,928.831630026337,1899,"sg_lasso","Spain","Revenues",970.168369973663,970.168369973663,941226.666097355
2018-05-02,2018-04-01,2018-06-15,932.131901972166,1899,"sg_lasso","Spain","Revenues",966.868098027834,966.868098027834,934833.918983961
2018-05-05,2018-04-01,2018-06-15,778.599608845731,1899,"sg_lasso","Spain","Revenues",1120.40039115427,1120.40039115427,1255297.03649864
2018-05-15,2018-04-01,2018-06-15,942.946507810106,1899,"sg_lasso","Spain","Revenues",956.053492189894,956.053492189894,914038.279928491
2018-05-27,2018-04-01,2018-06-15,1069.9255515171,1899,"sg_lasso","Spain","Revenues",829.074448482902,829.074448482902,687364.441127229
2018-05-31,2018-04-01,2018-06-15,1069.9255515171,1899,"sg_lasso","Spain","Revenues",829.074448482902,829.074448482902,687364.441127229
2018-06-01,2018-04-01,2018-06-15,997.145931614502,1899,"sg_lasso","Spain","Revenues",901.854068385498,901.854068385498,813340.760663474
2018-06-05,2018-04-01,2018-06-15,798.68202396306,1899,"sg_lasso","Spain","Revenues",1100.31797603694,1100.31797603694,1210699.64839003
2018-06-15,2018-07-01,2018-09-15,1049.49098820218,1217,"sg_lasso","Spain","Revenues",167.50901179782,167.50901179782,28059.2690334821
2018-06-27,2018-07-01,2018-09-15,768.164145489731,1217,"sg_lasso","Spain","Revenues",448.835854510269,448.835854510269,201453.624293963
2018-06-28,2018-07-01,2018-09-15,768.164145489731,1217,"sg_lasso","Spain","Revenues",448.835854510269,448.835854510269,201453.624293963
2018-07-01,2018-07-01,2018-09-15,213.778191032224,1217,"sg_lasso","Spain","Revenues",1003.22180896778,1003.22180896778,1006453.99798858
2018-07-05,2018-07-01,2018-09-15,242.523147892348,1217,"sg_lasso","Spain","Revenues",974.476852107652,974.476852107652,949605.135293639
2018-07-07,2018-07-01,2018-09-15,244.263752336422,1217,"sg_lasso","Spain","Revenues",972.736247663578,972.736247663578,946215.807518618
2018-07-15,2018-07-01,2018-09-15,272.33326165502,1217,"sg_lasso","Spain","Revenues",944.66673834498,944.66673834498,892395.246535342
2018-07-26,2018-07-01,2018-09-15,272.33326165502,1217,"sg_lasso","Spain","Revenues",944.66673834498,944.66673834498,892395.246535342
2018-07-27,2018-07-01,2018-09-15,197.542364956318,1217,"sg_lasso","Spain","Revenues",1019.45763504368,1019.45763504368,1039293.86964886
2018-08-01,2018-07-01,2018-09-15,-564.021242643918,1217,"sg_lasso","Spain","Revenues",1781.02124264392,1781.02124264392,3172036.66674889
2018-08-03,2018-07-01,2018-09-15,-563.720466615246,1217,"sg_lasso","Spain","Revenues",1780.72046661525,1780.72046661525,3170965.38022242
2018-08-05,2018-07-01,2018-09-15,-519.758973530178,1217,"sg_lasso","Spain","Revenues",1736.75897353018,1736.75897353018,3016331.7321376
2018-08-15,2018-07-01,2018-09-15,-194.483454290546,1217,"sg_lasso","Spain","Revenues",1411.48345429055,1411.48345429055,1992285.54173597
2018-08-27,2018-07-01,2018-09-15,-186.513887060323,1217,"sg_lasso","Spain","Revenues",1403.51388706032,1403.51388706032,1969851.23117118
2018-08-30,2018-07-01,2018-09-15,-186.513887060323,1217,"sg_lasso","Spain","Revenues",1403.51388706032,1403.51388706032,1969851.23117118
2018-09-01,2018-07-01,2018-09-15,174.757642447367,1217,"sg_lasso","Spain","Revenues",1042.24235755263,1042.24235755263,1086269.13187687
2018-09-05,2018-07-01,2018-09-15,256.804585967611,1217,"sg_lasso","Spain","Revenues",960.195414032389,960.195414032389,921975.23312883
2018-09-06,2018-07-01,2018-09-15,258.60909115117,1217,"sg_lasso","Spain","Revenues",958.39090884883,958.39090884883,918513.134164087
2018-09-15,2018-10-01,2018-12-15,773.378517918187,3575,"sg_lasso","Spain","Revenues",2801.62148208181,2801.62148208181,7849082.9288623
2018-09-27,2018-10-01,2018-12-15,773.378517918187,3575,"sg_lasso","Spain","Revenues",2801.62148208181,2801.62148208181,7849082.9288623
2018-10-01,2018-10-01,2018-12-15,761.745139029151,3575,"sg_lasso","Spain","Revenues",2813.25486097085,2813.25486097085,7914402.91277611
2018-10-05,2018-10-01,2018-12-15,761.745139029151,3575,"sg_lasso","Spain","Revenues",2813.25486097085,2813.25486097085,7914402.91277611
2018-10-15,2018-10-01,2018-12-15,761.745139029151,3575,"sg_lasso","Spain","Revenues",2813.25486097085,2813.25486097085,7914402.91277611
2018-10-25,2018-10-01,2018-12-15,761.745139029151,3575,"sg_lasso","Spain","Revenues",2813.25486097085,2813.25486097085,7914402.91277611
2018-10-27,2018-10-01,2018-12-15,768.478349985312,3575,"sg_lasso","Spain","Revenues",2806.52165001469,2806.52165001469,7876563.77200117
2018-11-01,2018-10-01,2018-12-15,763.578182052437,3575,"sg_lasso","Spain","Revenues",2811.42181794756,2811.42181794756,7904092.63843158
2018-11-04,2018-10-01,2018-12-15,763.578182052437,3575,"sg_lasso","Spain","Revenues",2811.42181794756,2811.42181794756,7904092.63843158
2018-11-05,2018-10-01,2018-12-15,763.578182052437,3575,"sg_lasso","Spain","Revenues",2811.42181794756,2811.42181794756,7904092.63843158
2018-11-15,2018-10-01,2018-12-15,763.578182052437,3575,"sg_lasso","Spain","Revenues",2811.42181794756,2811.42181794756,7904092.63843158
2018-11-27,2018-10-01,2018-12-15,754.600567444222,3575,"sg_lasso","Spain","Revenues",2820.39943255578,2820.39943255578,7954652.95916096
2018-11-29,2018-10-01,2018-12-15,754.600567444222,3575,"sg_lasso","Spain","Revenues",2820.39943255578,2820.39943255578,7954652.95916096
2018-12-01,2018-10-01,2018-12-15,752.356163792168,3575,"sg_lasso","Spain","Revenues",2822.64383620783,2822.64383620783,7967318.22608207
2018-12-05,2018-10-01,2018-12-15,742.286968940072,3575,"sg_lasso","Spain","Revenues",2832.71303105993,2832.71303105993,8024263.11633673
2018-12-06,2018-10-01,2018-12-15,742.286968940072,3575,"sg_lasso","Spain","Revenues",2832.71303105993,2832.71303105993,8024263.11633673
2018-12-15,2019-01-01,2019-03-15,-83.2785378477012,-362,"sg_lasso","Spain","Revenues",-278.721462152299,278.721462152299,77685.6534643154
2018-12-27,2019-01-01,2019-03-15,-83.2785378477012,-362,"sg_lasso","Spain","Revenues",-278.721462152299,278.721462152299,77685.6534643154
2019-01-01,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
2019-01-02,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
2019-01-05,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
2019-01-15,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
2019-01-27,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
2019-01-31,2019-01-01,2019-03-15,-157.430185575855,-362,"sg_lasso","Spain","Revenues",-204.569814424145,204.569814424145,41848.8089735289
