"country","model","block","year_month","weight","surprise_zscore","contrib_zscore","contrib_index"
"France","factor_midas","Expenditures","2013-01",0.274936757393156,0.581245173475262,0.159805663245711,2.64496104526474
"France","factor_midas","Expenditures","2013-06",0.275505298641831,-0.00844409780028469,-0.00232639368622826,-0.080482246058024
"France","factor_midas","Expenditures","2013-07",0.274379620185005,0.0708818876995,0.019448545424985,0.287398417190757
"France","factor_midas","Expenditures","2013-08",0.274379620185005,-0.224113385754585,-0.0614921456617186,-1.08006878759502
"France","factor_midas","Expenditures","2013-09",0.274379620185005,0.0885835987309651,0.0243055341744231,0.369455695670816
"France","factor_midas","Expenditures","2013-10",0.275394561632496,0.536894080345008,0.147857709899695,2.45683036613485
"France","factor_midas","Expenditures","2013-11",0.275394561632496,-0.956279393288787,-0.263354144312954,-4.4904629829248
"France","factor_midas","Expenditures","2013-12",0.275394561632496,0.098102131164838,0.0270167934073541,0.415261557159375
"France","factor_midas","Expenditures","2014-01",0.27414536946221,0.00630722524945684,0.00172909659629372,-0.0119660289832822
"France","factor_midas","Expenditures","2014-02",0.27414536946221,0.0523965386682999,0.014364268451762,0.201501176537322
"France","factor_midas","Expenditures","2014-03",0.27414536946221,0.180590699881873,0.049508104140555,0.795245090872382
"France","factor_midas","Expenditures","2014-04",0.274446023440493,0.0791894202983815,0.0217332214994486,0.325997292039022
"France","factor_midas","Expenditures","2014-05",0.274446023440493,-0.0202723042801348,-0.00556365329565866,-0.135174716431567
"France","factor_midas","Expenditures","2014-06",0.274446023440493,0.0888799856624251,0.0243927586285006,0.370929325050611
"France","factor_midas","Expenditures","2014-07",0.27488328113953,0.112998890890083,0.0310615058929938,0.483595686787389
"France","factor_midas","Expenditures","2014-08",0.27488328113953,-0.00864566363951006,-0.00237654838885726,-0.0813295937899264
"France","factor_midas","Expenditures","2014-09",0.27488328113953,0.110321686748256,0.0303255872342081,0.471162575360142
"France","factor_midas","Expenditures","2014-10",0.273198398360045,0.186194360698401,0.0508680011264757,0.818220117464896
"France","factor_midas","Expenditures","2014-11",0.273198398360045,0.00752013679642493,0.00205448932823173,-0.00646862238065969
"France","factor_midas","Expenditures","2014-12",0.273198398360045,0.106733606172507,0.0291594502575208,0.451461062431375
"France","factor_midas","Expenditures","2015-01",0.273958617682933,0.0145659759528681,0.00399047463725058,0.0262392330068665
"France","factor_midas","Expenditures","2015-02",0.273958617682933,-1.56371107681702,-0.428392125060282,-7.27872712035703
"France","factor_midas","Expenditures","2015-03",0.273958617682933,0.171130461237881,0.0468826646041726,0.750889125832436
"France","factor_midas","Expenditures","2015-04",0.272865085964972,0.78024229555241,0.212900881049416,3.55571403327865
"France","factor_midas","Expenditures","2015-05",0.272865085964972,0.122546116385743,0.0334385565822693,0.52375520134127
"France","factor_midas","Expenditures","2015-06",0.272865085964972,-0.0960298442899378,-0.0262031917173768,-0.483873146537409
"France","factor_midas","Expenditures","2015-07",0.272518600589433,-0.455132413908382,-0.124032048521203,-2.13666053400378
"France","factor_midas","Expenditures","2015-08",0.272518600589433,0.0700756371963877,0.0190969145841724,0.281457726092785
"France","factor_midas","Expenditures","2015-09",0.272518600589433,0.088231355761641,0.0240446856002708,0.365048742063436
"France","factor_midas","Expenditures","2015-10",0.271829635161201,-0.0859423349277938,-0.0233616735483239,-0.435866601796885
"France","factor_midas","Expenditures","2015-11",0.271829635161201,0.0922375252586449,0.0250728928392295,0.382419975989437
"France","factor_midas","Expenditures","2015-12",0.271829635161201,0.499151596676026,0.135684196414575,2.25116273179148
"France","factor_midas","Expenditures","2016-01",0.27116748092685,0.062393896503995,0.0169191957401989,0.244665859598987
"France","factor_midas","Expenditures","2016-02",0.27116748092685,0.33189927137486,0.0900002893401778,1.47934766730433
"France","factor_midas","Expenditures","2016-03",0.27116748092685,-0.0024803553377884,-0.000672591708751546,-0.0525417882110959
"France","factor_midas","Expenditures","2016-04",0.27024149176571,0.059793123092922,0.016158582781962,0.231815545845056
"France","factor_midas","Expenditures","2016-05",0.27024149176571,-0.883305601560886,-0.238705823450822,-4.07403744986507
"France","factor_midas","Expenditures","2016-06",0.27024149176571,0.116785561491802,0.0315603043542405,0.492022727975137
