"country","model","block","year_month","weight","surprise_zscore","cross_mean_w","contrib_var"
"Germany","sg_lasso","Expenditures","2019-03",0.391435119654497,-0.113180439442478,0.131644257702181,0.0234622814363529
"Germany","sg_lasso","Expenditures","2019-04",0.390541037407636,-0.0777571355740783,-0.0982538592260744,0.000164072413680522
"Germany","sg_lasso","Expenditures","2019-05",0.390541037407636,0.166619660112339,0.126262687920695,0.000636068409366956
"Germany","sg_lasso","Expenditures","2019-06",0.390541037407636,0.214691916992338,0.0975730124897285,0.00535698806119751
"Germany","sg_lasso","Expenditures","2019-07",0.391776242484162,0.175851695626898,0.20413084829228,0.000313307565155654
"Germany","sg_lasso","Expenditures","2019-08",0.391776242484162,0.189376087217314,0.218126600055985,0.000323839103316785
"Germany","sg_lasso","Expenditures","2019-09",0.391776242484162,-0.0766342525875817,0.114840993270601,0.0143636021820801
"Germany","sg_lasso","Expenditures","2019-10",0.391415415340653,-0.0190969722918693,0.195957987677355,0.0181024289934783
"Germany","sg_lasso","Expenditures","2019-11",0.391415415340653,0.220465992090586,-0.129252221261207,0.0478712125125065
"Germany","sg_lasso","Expenditures","2019-12",0.391415415340653,0.416255060372576,0.141495453009744,0.0295490620433365
"Germany","sg_lasso","Expenditures","2020-01",0.399519130030127,0.564646731986015,0.271142891919224,0.0344163773484735
"Germany","sg_lasso","Expenditures","2020-02",0.399519130030127,-0.3610957275263,-0.0474190643339001,0.0393099053500837
"Germany","sg_lasso","Expenditures","2020-03",0.399519130030127,-0.47676946417075,-0.304870439107901,0.011805500568132
"Germany","sg_lasso","Expenditures","2020-04",0.412238662989352,-0.617254459702762,-0.126662823627591,0.0992176646402931
"Germany","sg_lasso","Expenditures","2020-05",0.412238662989352,-1.59432358862524,-0.656883223351778,0.362273044346652
"Germany","sg_lasso","Expenditures","2020-06",0.412238662989352,-1.65381925548252,-0.745171682889448,0.340360899214523
"Germany","sg_lasso","Expenditures","2020-07",0.398481657904316,0.343791408386866,-0.783675964815179,0.50654298088329
"Germany","sg_lasso","Expenditures","2020-08",0.398481657904316,0.343791408386866,-0.670988562969796,0.410347800227484
"Germany","sg_lasso","Expenditures","2020-09",0.398481657904316,0.033708210532606,-0.597904016589863,0.158967883886367
"Germany","sg_lasso","Expenditures","2020-10",0.400301839210344,-2.65155208180208,-1.81072971307566,0.283006297266088
"Germany","sg_lasso","Expenditures","2020-11",0.400301839210344,-3.16751780122589,-1.95344084461624,0.590038048449706
"Germany","sg_lasso","Expenditures","2020-12",0.400301839210344,1.49851523351902,0.759066144079572,0.218879023488443
"Germany","sg_lasso","Expenditures","2021-01",0.396451428454899,1.57971478505151,-0.490431763747972,1.6989952661517
"Germany","sg_lasso","Expenditures","2021-02",0.396451428454899,-2.0278608883676,-2.56054138152258,0.11249250123443
"Germany","sg_lasso","Expenditures","2021-03",0.396451428454899,0.620149398450619,0.87257458632865,0.0252612806211349
"Germany","sg_lasso","Expenditures","2021-04",0.398040716723166,-2.9328875107911,-0.293178666888744,2.77357270335262
"Germany","sg_lasso","Expenditures","2021-05",0.398040716723166,1.23953085893576,0.268794309235929,0.375085489238709
"Germany","sg_lasso","Expenditures","2021-06",0.398040716723166,0.0953830408502173,-0.251364648505749,0.0478580116422007
"Germany","sg_lasso","Expenditures","2021-07",0.392199367395243,0.735602064979629,-0.565426435180376,0.663866126262896
"Germany","sg_lasso","Expenditures","2021-08",0.392199367395243,-0.165313982446079,-0.344093229340825,0.0125354836796377
"Germany","sg_lasso","Expenditures","2021-09",0.392199367395243,0.0277858805213977,0.107959793641019,0.00252100119218221
"Germany","sg_lasso","Expenditures","2021-10",0.390570191489957,1.19874024312032,0.734080952180193,0.0843273291467803
"Germany","sg_lasso","Expenditures","2021-11",0.390570191489957,1.4019282984979,1.07418837692518,0.0419524941536984
"Germany","sg_lasso","Expenditures","2021-12",0.390570191489957,-0.299051926523486,-0.255282653949521,0.000748234540348172
"Germany","sg_lasso","Expenditures","2022-01",0.390895393455862,-3.09683685742217,-1.10684135830525,1.54797784532211
"Germany","sg_lasso","Expenditures","2022-02",0.390895393455862,-4.95453794451771,-1.96137255254045,3.50204709980333
"Germany","sg_lasso","Expenditures","2022-03",0.390895393455862,-2.90241322799163,-0.976928527969253,1.44924128218247
"Germany","sg_lasso","Expenditures","2022-04",0.388687197292813,-0.0393054403410038,-0.431148338838796,0.0596793654173602
"Germany","sg_lasso","Expenditures","2022-05",0.388687197292813,0.119146479923283,-0.207249222448817,0.0414084619390501
"Germany","sg_lasso","Expenditures","2022-06",0.388687197292813,0.154075616635556,-0.0484392471599192,0.0159409443034988
"Germany","sg_lasso","Expenditures","2022-07",0.388250857422374,0.410060388506539,0.590396249773864,0.0126263150092701
"Germany","sg_lasso","Expenditures","2022-08",0.388250857422374,0.41006038850654,0.379424025794978,0.000364407098880715
"Germany","sg_lasso","Expenditures","2022-09",0.388250857422374,1.45392171158898,0.430262167824167,0.406839866467988
"Germany","sg_lasso","Expenditures","2022-10",0.386970974637792,-0.50713741917879,0.414494771839796,0.328695427253126
"Germany","sg_lasso","Expenditures","2022-11",0.386970974637792,-0.508501991954571,-0.713523288543226,0.0162658342609458
"Germany","sg_lasso","Expenditures","2022-12",0.386970974637792,0.723340802389322,0.249121280203752,0.0870236407268191
"Germany","sg_lasso","Expenditures","2023-01",0.385031708350351,-2.04092106492767,-1.48491204857688,0.11903102262191
"Germany","sg_lasso","Expenditures","2023-02",0.385031708350351,0.382920024547213,0.21895306533796,0.0103516405134368
"Germany","sg_lasso","Expenditures","2023-03",0.385031708350351,-0.995225221453102,-0.66655984233889,0.0415914837654302
"Germany","sg_lasso","Expenditures","2023-04",0.38381327786846,1.42253067871776,0.447700773305779,0.364735203483576
"Germany","sg_lasso","Expenditures","2023-05",0.38381327786846,-1.10577758269708,-0.2347200122897,0.291214981939045
"Germany","sg_lasso","Expenditures","2023-06",0.38381327786846,1.04088559312292,0.834842655130512,0.016294290797956
"Germany","sg_lasso","Expenditures","2023-07",0.383078512144581,1.94535018352118,0.811477316009626,0.492511661843755
"Germany","sg_lasso","Expenditures","2023-08",0.383078512144581,1.19028300448278,0.331043025516079,0.282824314770715
"Germany","sg_lasso","Expenditures","2023-09",0.383078512144581,-1.94225658708461,-0.668313852551662,0.62170964452488
"Germany","sg_lasso","Expenditures","2023-10",0.381323036718143,0.326396422651994,0.0303006805716446,0.0334316158077177
"Germany","sg_lasso","Expenditures","2023-11",0.381323036718143,0.604898374406063,-0.0188309696192249,0.148349263895839
"Germany","sg_lasso","Expenditures","2023-12",0.381323036718143,1.40058969828613,0.480801409139499,0.322603291754757
"Germany","sg_lasso","Expenditures","2024-01",0.380241649233956,-0.211266593123492,-0.114339712536572,0.00357230191961789
"Germany","sg_lasso","Expenditures","2024-02",0.380241649233956,-0.49881699751021,0.0578810060979644,0.117841703702731
"Germany","sg_lasso","Expenditures","2024-03",0.380241649233956,-0.449686486992339,1.20836827157418,1.04533965023795
"Germany","sg_lasso","Expenditures","2024-04",0.378747804308163,0.272023725612971,0.265590009461211,0.0000156773955731201
"Germany","sg_lasso","Expenditures","2024-05",0.378747804308163,1.2204644253398,1.14664750047598,0.00206377345342828
"Germany","sg_lasso","Expenditures","2024-06",0.378747804308163,0.894195880312321,1.20211336187363,0.0359102820215731
"Germany","sg_lasso","Expenditures","2024-07",0.37806011600387,0.243823502265381,0.127269348462471,0.00513589781871706
"Germany","sg_lasso","Expenditures","2024-08",0.37806011600387,-0.459070266137617,-0.258053948512986,0.015276486802647
"Germany","sg_lasso","Expenditures","2024-09",0.37806011600387,-0.0526485703215375,0.115129818301705,0.010642236387169
"Germany","sg_lasso","Expenditures","2024-10",0.378025553307014,-0.0149916666985299,0.15393237185103,0.0107870842144283
"Germany","sg_lasso","Expenditures","2024-11",0.378025553307014,-0.1672409225656,-0.0658671394487558,0.00388483399772987
"Germany","sg_lasso","Expenditures","2024-12",0.378025553307014,-0.281114731942853,-0.158422438365253,0.00569056944958331
"Germany","sg_lasso","Expenditures","2025-01",0.378181508722935,0.332439183512984,0.00930029229330355,0.0394892377737585
"Germany","sg_lasso","Expenditures","2025-02",0.378181508722935,0.368876648856427,-0.440042896781095,0.247463384620592
"Germany","sg_lasso","Expenditures","2025-03",0.378181508722935,0.357171809998357,-0.735580244125758,0.451589206423573
"Germany","sg_lasso","Expenditures","2025-04",0.376927933398326,0.3176008723951,0.410112219536167,0.00322588093374178
"Germany","sg_lasso","Expenditures","2025-05",0.376927933398326,0.163722981531765,0.954527460055436,0.235720071251539
"Germany","sg_lasso","Expenditures","2025-06",0.376927933398326,0.0645829215297761,-0.0605447618274878,0.00590153696041562
"Germany","sg_lasso","Expenditures","2025-07",0.375774041851694,-0.0201685470400297,-0.14746812427564,0.0060894868760013
"Germany","sg_lasso","Expenditures","2025-08",0.375774041851694,-0.0201685470400293,-0.106228094517976,0.00278307488618599
"Germany","sg_lasso","Expenditures","2025-09",0.375774041851694,0.0229976624251425,-0.0529424813077611,0.00216705336247299
"Germany","sg_lasso","Revenues","2013-01",0.384661197252174,0.307278088621463,0.789333825670893,0.0893866972298886
"Germany","sg_lasso","Revenues","2013-02",0.384661197252174,0.228475659488934,-0.257593819212298,0.0908814154421538
"Germany","sg_lasso","Revenues","2013-03",0.384661197252174,0.0503944445396331,0.0818658216770417,0.000380986751524809
"Germany","sg_lasso","Revenues","2013-04",0.386547263171059,-0.594479241286702,-0.447525173449303,0.00834768066957374
"Germany","sg_lasso","Revenues","2013-05",0.386547263171059,-0.547868862306864,0.101103499997317,0.162800227198343
"Germany","sg_lasso","Revenues","2013-06",0.386547263171059,0.233283466453718,0.240286845270941,0.000018959105324064
"Germany","sg_lasso","Revenues","2013-07",0.387742528364243,0.0868293051282476,-0.0666637506410603,0.00913525978756346
"Germany","sg_lasso","Revenues","2013-08",0.387742528364243,0.0664373880711461,-0.205071933322097,0.0285833367853246
"Germany","sg_lasso","Revenues","2013-09",0.387742528364243,0.125771742345482,0.396206730473322,0.0283575819184369
"Germany","sg_lasso","Revenues","2013-10",0.387500200029149,-0.151566409475644,-0.0628758107479674,0.00304808521571985
"Germany","sg_lasso","Revenues","2013-11",0.387500200029149,0.0112137956288151,0.00312446364469709,0.00002535696371971
"Germany","sg_lasso","Revenues","2013-12",0.387500200029149,0.165960933157789,0.0909611197428047,0.00217967777991783
"Germany","sg_lasso","Revenues","2014-01",0.389735672245191,0.155495720429343,0.196356750773969,0.0006507119544109
"Germany","sg_lasso","Revenues","2014-02",0.389735672245191,0.220715889273732,0.148341119566563,0.00204147726602523
"Germany","sg_lasso","Revenues","2014-03",0.389735672245191,-0.105004157949048,0.0294272679622073,0.00704322834578194
"Germany","sg_lasso","Revenues","2014-04",0.389133461237677,0.312817941423391,0.0122802872464866,0.035147655537469
"Germany","sg_lasso","Revenues","2014-05",0.389133461237677,-0.000495083388671228,-0.0599296453965225,0.0013746011730937
"Germany","sg_lasso","Revenues","2014-06",0.389133461237677,0.0233682685382788,0.0308435494691754,0.0000217447097139818
"Germany","sg_lasso","Revenues","2014-07",0.389334859685148,0.502361720328417,0.348749436925732,0.00918703096992847
"Germany","sg_lasso","Revenues","2014-08",0.389334859685148,0.856708591116966,0.34682825547292,0.101218481283871
"Germany","sg_lasso","Revenues","2014-09",0.389334859685148,0.437629808296531,0.288408975088088,0.00866926367041664
"Germany","sg_lasso","Revenues","2014-10",0.391112009327365,0.511440021010544,0.168295959963891,0.0460525968900511
"Germany","sg_lasso","Revenues","2014-11",0.391112009327365,-0.284759165157643,-0.168336111309506,0.00530126025082702
"Germany","sg_lasso","Revenues","2014-12",0.391112009327365,1.94444724962704,0.759391646902308,0.549260802644246
"Germany","sg_lasso","Revenues","2015-01",0.389015803804615,-0.458913394641249,-0.144461877096567,0.0384657881050717
"Germany","sg_lasso","Revenues","2015-02",0.389015803804615,0.946538279560988,0.425119931589493,0.105764486103381
"Germany","sg_lasso","Revenues","2015-03",0.389015803804615,-0.201762486124284,-0.0824522547206943,0.00553761324861116
"Germany","sg_lasso","Revenues","2015-04",0.389275512877758,-2.89545395571573,-1.11749466062151,1.23055410477279
"Germany","sg_lasso","Revenues","2015-05",0.389275512877758,-1.82230521475573,-0.660369724092157,0.525558567162795
"Germany","sg_lasso","Revenues","2015-06",0.389275512877758,0.849364927124969,0.52039836009409,0.0421270075938986
"Germany","sg_lasso","Revenues","2015-07",0.389741866690653,-2.35602236986218,-0.958682994759805,0.760993338307405
"Germany","sg_lasso","Revenues","2015-08",0.389741866690653,-1.58253385138679,-0.609995855218748,0.368629609788587
"Germany","sg_lasso","Revenues","2015-09",0.389741866690653,1.31524483750094,0.590098660419851,0.20494068543343
"Germany","sg_lasso","Revenues","2015-10",0.389900427397411,2.70633171777405,1.25910529230803,0.816632536097162
"Germany","sg_lasso","Revenues","2015-11",0.389900427397411,1.83826779953756,0.636173010278186,0.563418548536817
"Germany","sg_lasso","Revenues","2015-12",0.389900427397411,-1.82060237124429,-1.13051765786397,0.185677177382778
"Germany","sg_lasso","Revenues","2016-01",0.391117443315624,-1.51987891742388,-0.590077066386209,0.338133342981223
"Germany","sg_lasso","Revenues","2016-02",0.391117443315624,0.775299167589807,0.683916935147833,0.00326610928612965
"Germany","sg_lasso","Revenues","2016-03",0.391117443315624,1.50014329048402,0.851282531136385,0.164668377461504
"Germany","sg_lasso","Revenues","2016-04",0.391426373278095,0.728629082094134,0.283076687013826,0.077704764590948
"Germany","sg_lasso","Revenues","2016-05",0.391426373278095,-1.48920540377411,-0.706692136260776,0.239680942285401
"Germany","sg_lasso","Revenues","2016-06",0.391426373278095,1.02899553522075,0.45520849926257,0.128869916530378
"Germany","sg_lasso","Revenues","2016-07",0.391127744570575,0.246101235483599,0.105917431232018,0.00768624647130577
"Germany","sg_lasso","Revenues","2016-08",0.391127744570575,0.790372414461976,0.386169691502897,0.0639023888154467
"Germany","sg_lasso","Revenues","2016-09",0.391127744570575,-0.661920624090883,-0.230425369985431,0.0728233528631909
"Germany","sg_lasso","Revenues","2016-10",0.391000821612474,-0.0669639793872266,0.0220733941134477,0.00309971918049966
"Germany","sg_lasso","Revenues","2016-11",0.391000821612474,0.654047751172631,0.322792598187085,0.0429045109198932
"Germany","sg_lasso","Revenues","2016-12",0.391000821612474,0.189262785298427,0.106907690326952,0.00265190898456739
"Germany","sg_lasso","Revenues","2017-01",0.392589860788304,0.588195164220296,0.233603104254217,0.0493624938227156
"Germany","sg_lasso","Revenues","2017-02",0.392589860788304,0.226664114372417,0.139615349893805,0.00297484472241265
"Germany","sg_lasso","Revenues","2017-03",0.392589860788304,-0.0541533364806032,-0.0113455886463524,0.000719422205485345
"Germany","sg_lasso","Revenues","2017-04",0.392610077954359,-0.0057317918005174,0.0662249819410336,0.00203284754439432
"Germany","sg_lasso","Revenues","2017-05",0.392610077954359,-0.430216647179442,-0.113970184130192,0.0392656505631812
"Germany","sg_lasso","Revenues","2017-06",0.392610077954359,-0.0324225823681584,-0.135465477738552,0.00416867031729647
"Germany","sg_lasso","Revenues","2017-07",0.393331868850305,-0.258592397266342,-0.139722641223283,0.00555778674151006
"Germany","sg_lasso","Revenues","2017-08",0.393331868850305,0.481735711906291,0.177351089323252,0.0364421970452239
"Germany","sg_lasso","Revenues","2017-09",0.393331868850305,0.414533435621614,0.0993106947568247,0.039083569182028
"Germany","sg_lasso","Revenues","2017-10",0.394327125477423,0.0835632502098535,0.0366942017805645,0.000866221433118152
"Germany","sg_lasso","Revenues","2017-11",0.394327125477423,-0.154053073118423,0.073512509861188,0.0204206618063048
"Germany","sg_lasso","Revenues","2017-12",0.394327125477423,0.00416739578411684,0.0751021770658132,0.00198415283041504
"Germany","sg_lasso","Revenues","2018-01",0.392911979825488,0.0324683636036153,-0.000815078327645489,0.000435262982519432
"Germany","sg_lasso","Revenues","2018-02",0.392911979825488,-0.0408315312319996,-0.331946121611903,0.0332983884519392
"Germany","sg_lasso","Revenues","2018-03",0.392911979825488,0.0741081618431838,0.267400859440465,0.0146800036935099
"Germany","sg_lasso","Revenues","2018-04",0.393973352462854,0.763865861458648,0.37845438798171,0.0585215912531734
"Germany","sg_lasso","Revenues","2018-05",0.393973352462854,0.658904679242849,0.507374699570574,0.00904615402433467
"Germany","sg_lasso","Revenues","2018-06",0.393973352462854,-0.169793191765579,-0.264770971844813,0.00355394642972336
"Germany","sg_lasso","Revenues","2018-07",0.391629183391646,-1.26689705592336,-0.447885141821393,0.262697225497172
"Germany","sg_lasso","Revenues","2018-08",0.391629183391646,-1.04610338176537,-0.351733158814335,0.188824013326122
"Germany","sg_lasso","Revenues","2018-09",0.391629183391646,0.895446801168123,0.339708517621148,0.120952730731332
"Germany","sg_lasso","Revenues","2018-10",0.391374641596125,0.915476238764138,0.538898672711405,0.0555010975056216
"Germany","sg_lasso","Revenues","2018-11",0.391374641596125,0.569763046677804,0.112514083373569,0.0818272850436812
"Germany","sg_lasso","Revenues","2018-12",0.391374641596125,0.514724339787904,0.451480565559089,0.00156541049875596
"Germany","sg_lasso","Revenues","2019-01",0.391435119654497,-0.920250339969402,-0.410888958217464,0.101557457099847
"Germany","sg_lasso","Revenues","2019-02",0.391435119654497,-0.512173163632992,0.0102079592036649,0.106815612998843
"Germany","sg_lasso","Revenues","2019-03",0.391435119654497,0.268855284157501,0.060636966734977,0.0169706178297732
"Germany","sg_lasso","Revenues","2019-04",0.390541037407636,0.341330508120089,0.308497381330907,0.000421008789770389
"Germany","sg_lasso","Revenues","2019-05",0.390541037407636,1.30649591532318,0.284416409001444,0.407977334568313
"Germany","sg_lasso","Revenues","2019-06",0.390541037407636,-0.897998130276558,-0.334714963145552,0.123913955922682
"Germany","sg_lasso","Revenues","2019-07",0.391776242484162,0.086953714995735,-0.0876109431150959,0.011938526863177
"Germany","sg_lasso","Revenues","2019-08",0.391776242484162,-0.358687217355462,-0.307566503615816,0.00102383957867324
"Germany","sg_lasso","Revenues","2019-09",0.391776242484162,0.473102377170805,0.295596391343531,0.0123442327660498
"Germany","sg_lasso","Revenues","2019-10",0.391415415340653,-0.687698159506923,-0.0892299873223278,0.140190970752804
"Germany","sg_lasso","Revenues","2019-11",0.391415415340653,-1.25048644625692,-0.312251834626301,0.344556800461702
"Germany","sg_lasso","Revenues","2019-12",0.391415415340653,-0.120749459955198,-0.162641230161122,0.000686902901555871
"Germany","sg_lasso","Revenues","2020-01",0.399519130030127,0.94622555808196,0.325640349521036,0.153865204905303
"Germany","sg_lasso","Revenues","2020-02",0.399519130030127,0.132479294150444,-0.00668342805494135,0.00773719264621888
"Germany","sg_lasso","Revenues","2020-03",0.399519130030127,0.983616861988533,0.198400694462171,0.246329284579159
"Germany","sg_lasso","Revenues","2020-04",0.412238662989352,0.123666062155202,-1.21871475001616,0.742848400316948
"Germany","sg_lasso","Revenues","2020-05",0.412238662989352,1.16529916097249,-0.966078245621292,1.87270528651188
"Germany","sg_lasso","Revenues","2020-06",0.412238662989352,-2.23817868660642,-1.4551816847301,0.252737054171238
"Germany","sg_lasso","Revenues","2020-07",0.398481657904316,0.0453737487880633,-1.10504843269979,0.527378996234909
"Germany","sg_lasso","Revenues","2020-08",0.398481657904316,0.0453737487880633,-1.21913975745899,0.637169942472844
"Germany","sg_lasso","Revenues","2020-09",0.398481657904316,0.118589272644061,1.73201247024817,1.03730131726446
"Germany","sg_lasso","Revenues","2020-10",0.400301839210344,1.47775429764952,2.11383897812279,0.161963613560682
"Germany","sg_lasso","Revenues","2020-11",0.400301839210344,1.47775429764952,0.511519947661107,0.37372532738774
"Germany","sg_lasso","Revenues","2020-12",0.400301839210344,-0.633910231757132,-0.828656972355303,0.015181964831767
"Germany","sg_lasso","Revenues","2021-01",0.396451428454899,-5.67360552515044,-2.90322283101085,3.04277275024999
"Germany","sg_lasso","Revenues","2021-02",0.396451428454899,-4.72359413371781,-1.52760234223947,4.04949901270066
"Germany","sg_lasso","Revenues","2021-03",0.396451428454899,-0.887580870148929,-0.326873265228997,0.124641561167602
"Germany","sg_lasso","Revenues","2021-04",0.398040716723166,0.0717516552720681,-0.61810275558482,0.189427222107367
"Germany","sg_lasso","Revenues","2021-05",0.398040716723166,0.072432290732484,0.433892095438252,0.0520052895561221
"Germany","sg_lasso","Revenues","2021-06",0.398040716723166,0.0719081610932757,-0.113282356731044,0.0136510165025469
"Germany","sg_lasso","Revenues","2021-07",0.392199367395243,0.208253582433779,0.295933633387616,0.00301514689835854
"Germany","sg_lasso","Revenues","2021-08",0.392199367395243,0.207230988047151,-0.0207740175056451,0.020388987132137
"Germany","sg_lasso","Revenues","2021-09",0.392199367395243,0.138937864547506,0.0820028722900643,0.00127135085861643
"Germany","sg_lasso","Revenues","2021-10",0.390570191489957,0.137945702962972,0.218573215702791,0.00253901706458696
"Germany","sg_lasso","Revenues","2021-11",0.390570191489957,0.137945702962972,0.103865667103184,0.000453627297486692
"Germany","sg_lasso","Revenues","2021-12",0.390570191489957,-0.269124503596879,0.0133858902222261,0.0311722360132831
"Germany","sg_lasso","Revenues","2022-01",0.390895393455862,-1.2582667371923,-0.355561560275686,0.3185315234161
"Germany","sg_lasso","Revenues","2022-02",0.390895393455862,-2.09784623773415,-1.12961145824496,0.366456061595764
"Germany","sg_lasso","Revenues","2022-03",0.390895393455862,2.22869312223717,0.86727561457973,0.724508049593672
"Germany","sg_lasso","Revenues","2022-04",0.388687197292813,1.91036500545679,0.750621889154389,0.522785872348051
"Germany","sg_lasso","Revenues","2022-05",0.388687197292813,0.947390050037353,0.267417685837402,0.179714351637986
"Germany","sg_lasso","Revenues","2022-06",0.388687197292813,-0.432394624652661,0.493044955915615,0.332886648067383
"Germany","sg_lasso","Revenues","2022-07",0.388250857422374,0.0325005100398693,0.022382114902519,0.0000397498682849426
"Germany","sg_lasso","Revenues","2022-08",0.388250857422374,0.0262816107167021,0.367169394028352,0.0451164893112433
"Germany","sg_lasso","Revenues","2022-09",0.388250857422374,0.0175000963342113,-0.215720757919239,0.0211177277697832
"Germany","sg_lasso","Revenues","2022-10",0.386970974637792,0.0283525850737711,0.114207820411401,0.00285241004582897
"Germany","sg_lasso","Revenues","2022-11",0.386970974637792,0.0377431690626076,-0.235334442240558,0.0288569602933147
"Germany","sg_lasso","Revenues","2022-12",0.386970974637792,0.0576809829314507,0.0351902174458784,0.00019574328190264
"Germany","sg_lasso","Revenues","2023-01",0.385031708350351,0.0691728789327218,-0.0172696657419417,0.00287707764372034
"Germany","sg_lasso","Revenues","2023-02",0.385031708350351,0.0645136499212977,-0.0265037750936956,0.00318966876511582
"Germany","sg_lasso","Revenues","2023-03",0.385031708350351,0.0553661105474338,-0.225585595210796,0.0303920393353748
"Germany","sg_lasso","Revenues","2023-04",0.38381327786846,0.0518297658429035,-0.253312597392749,0.0357375689016444
"Germany","sg_lasso","Revenues","2023-05",0.38381327786846,0.0417578479093546,0.380946972714741,0.0441574345128128
"Germany","sg_lasso","Revenues","2023-06",0.38381327786846,0.0371938046216618,0.165364226538476,0.00630515290172294
"Germany","sg_lasso","Revenues","2023-07",0.383078512144581,0.0243384441223075,0.501900976178146,0.0873671732336021
"Germany","sg_lasso","Revenues","2023-08",0.383078512144581,0.029071819145969,-0.553829473851695,0.130160086734834
"Germany","sg_lasso","Revenues","2023-09",0.383078512144581,0.034277981683085,-0.000341981123274569,0.000459135618954382
"Germany","sg_lasso","Revenues","2023-10",0.381323036718143,0.0294906326254283,-0.153906241828714,0.0128255767167609
"Germany","sg_lasso","Revenues","2023-11",0.381323036718143,0.0328085963695741,0.502714109720958,0.084200394075753
"Germany","sg_lasso","Revenues","2023-12",0.381323036718143,0.0608806526390678,0.128132401326735,0.00172464695401657
"Germany","sg_lasso","Revenues","2024-01",0.380241649233956,0.0583654014858053,0.152577072246402,0.00337496362452387
"Germany","sg_lasso","Revenues","2024-02",0.380241649233956,0.0581970359952589,0.0241679597789084,0.000440311475195949
"Germany","sg_lasso","Revenues","2024-03",0.380241649233956,0.0522195724368482,-0.208011408355777,0.0257500266040311
"Germany","sg_lasso","Revenues","2024-04",0.378747804308163,0.0604084644928363,-0.247674289029325,0.035948841413937
"Germany","sg_lasso","Revenues","2024-05",0.378747804308163,0.0619259171010939,-0.688248798770698,0.213144911364088
"Germany","sg_lasso","Revenues","2024-06",0.378747804308163,0.0535051075913533,-0.514950366760607,0.122389181449539
"Germany","sg_lasso","Revenues","2024-07",0.37806011600387,0.0496880062371106,0.408391656926124,0.0486443558332255
"Germany","sg_lasso","Revenues","2024-08",0.37806011600387,0.0496880062371106,1.38898454870059,0.678132187423082
"Germany","sg_lasso","Revenues","2024-09",0.37806011600387,0.0439444154619895,-0.370583175145678,0.0649632505564589
"Germany","sg_lasso","Revenues","2024-10",0.378025553307014,0.044668677630614,0.249659646334249,0.0158851241436305
"Germany","sg_lasso","Revenues","2024-11",0.378025553307014,0.044668677630614,-0.176514674131759,0.0184937945074093
"Germany","sg_lasso","Revenues","2024-12",0.378025553307014,0.0587866029526778,0.0199847284164888,0.000569149779411059
"Germany","sg_lasso","Revenues","2025-01",0.378181508722935,0.0580514909385389,0.207861955650676,0.00848759390958081
"Germany","sg_lasso","Revenues","2025-02",0.378181508722935,0.0580514909385388,0.25595884156627,0.0148123559556113
"Germany","sg_lasso","Revenues","2025-03",0.378181508722935,0.0645830849385769,0.0206953072861391,0.000728429406980006
"Germany","sg_lasso","Revenues","2025-04",0.376927933398326,0.0639322841725814,-0.150114814678512,0.0172693907035258
"Germany","sg_lasso","Revenues","2025-05",0.376927933398326,0.0639322841725814,0.046886025187904,0.000109525813656662
"Germany","sg_lasso","Revenues","2025-06",0.376927933398326,0.0348608316424814,-0.0615243642411855,0.00350170045017831
"Germany","sg_lasso","Revenues","2025-07",0.375774041851694,0.0354953114572839,-0.101227145285223,0.0070243555043325
"Germany","sg_lasso","Revenues","2025-08",0.375774041851694,0.0354953114572839,0.170324099204971,0.0068311219056325
"Germany","sg_lasso","Revenues","2025-09",0.375774041851694,0.0412761810274549,0.258518450744624,0.0177343566958115
"Italy","factor_midas","Expenditures","2013-01",0.209699895814756,0.103612691955083,1.94167595829612,0.708466184966451
"Italy","factor_midas","Expenditures","2013-02",0.209699895814756,1.81496925365464,0.24012225380817,0.520085743998147
"Italy","factor_midas","Expenditures","2013-03",0.209699895814756,0.367722867670429,0.32625504864062,0.000360595750009297
"Italy","factor_midas","Expenditures","2013-04",0.208250903771584,-0.160023274342353,1.35533171937179,0.478206707971289
"Italy","factor_midas","Expenditures","2013-05",0.208250903771584,1.15166243060978,0.604158232104378,0.0624254673824374
"Italy","factor_midas","Expenditures","2013-06",0.208250903771584,0.18780172297956,-0.329573320622594,0.0557439637871485
"Italy","factor_midas","Expenditures","2013-07",0.208525255446793,-0.0406072883039201,0.0982345835687353,0.00401975498369311
"Italy","factor_midas","Expenditures","2013-08",0.208525255446793,-1.62259893440045,-0.748165567990401,0.159445440178753
"Italy","factor_midas","Expenditures","2013-09",0.208525255446793,0.205957482929588,0.0502478074781042,0.00505579971260125
"Italy","factor_midas","Expenditures","2013-10",0.207779638643349,0.0837103267823885,0.163555033683438,0.0013246320190827
"Italy","factor_midas","Expenditures","2013-11",0.207779638643349,1.70757065006357,-0.981618850783622,1.50260835958995
"Italy","factor_midas","Expenditures","2013-12",0.207779638643349,0.296084373665711,0.0907925379311032,0.00875681839480973
"Italy","factor_midas","Expenditures","2014-01",0.206904573666106,0.0423137521520248,-0.0703703182007755,0.00262721214530156
"Italy","factor_midas","Expenditures","2014-02",0.206904573666106,0.865955376752688,0.477366888869155,0.0312428002004546
"Italy","factor_midas","Expenditures","2014-03",0.206904573666106,0.651471848560502,0.236603962959934,0.0356114557000055
"Italy","factor_midas","Expenditures","2014-04",0.20668203889626,-0.0352882378961391,-0.62085793747531,0.0708695914460814
