"model","country","block","publication_date","nowcast_value","nb_factors","lambda","gamma","cv_mse","df","n_selected","n_selected_groups","date_new","last_obs_y","target_name","selected_columns","status","error","target_date","target_pub_date","surprise_raw","surprise","year_month"
"sg_lasso","Germany","Revenues",2017-01-01,7843.66236363328,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,1615.2213011096,1615.2213011096,"2017-01"
"sg_lasso","Germany","Revenues",2017-01-05,7843.66236363328,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-01"
"sg_lasso","Germany","Revenues",2017-01-07,7843.66236363328,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-01"
"sg_lasso","Germany","Revenues",2017-01-15,7832.41141352395,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-11.2509501093309,-11.2509501093309,"2017-01"
"sg_lasso","Germany","Revenues",2017-01-26,7811.30378759777,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-21.1076259261836,-21.1076259261836,"2017-01"
"sg_lasso","Germany","Revenues",2017-01-27,7634.66834511426,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-01-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-176.635442483512,-176.635442483512,"2017-01"
"sg_lasso","Germany","Revenues",2017-02-01,8247.49844361613,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,612.830098501869,612.830098501869,"2017-02"
"sg_lasso","Germany","Revenues",2017-02-03,8247.49844361613,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-02"
"sg_lasso","Germany","Revenues",2017-02-05,8247.49844361613,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-02"
"sg_lasso","Germany","Revenues",2017-02-15,8250.41580922145,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,2.91736560532263,2.91736560532263,"2017-02"
"sg_lasso","Germany","Revenues",2017-02-23,8197.29261292404,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-53.1231962974052,-53.1231962974052,"2017-02"
"sg_lasso","Germany","Revenues",2017-02-27,8094.25527147533,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-02-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-103.037341448717,-103.037341448717,"2017-02"
"sg_lasso","Germany","Revenues",2017-03-01,7825.20190206147,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-03-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,-269.053369413862,-269.053369413862,"2017-03"
"sg_lasso","Germany","Revenues",2017-03-03,7825.20190206147,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-03-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-03"
"sg_lasso","Germany","Revenues",2017-03-05,7825.20190206147,NA,0.0780132611792441,0.5,0.612405648311134,6,6,6,2017-03-01,5741,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-01-01,2017-03-15,0,0,"2017-03"
"sg_lasso","Germany","Revenues",2017-03-15,6992.43372341894,NA,0.0719503887832358,0.5,0.556999625890364,6,6,6,2017-03-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,NA,0,"2017-03"
"sg_lasso","Germany","Revenues",2017-03-27,6894.60829077032,NA,0.0719503887832358,0.5,0.569275496028061,6,6,6,2017-03-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-97.8254326486176,-97.8254326486176,"2017-03"
"sg_lasso","Germany","Revenues",2017-03-30,6985.77581500693,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-03-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,91.1675242366045,91.1675242366045,"2017-03"
"sg_lasso","Germany","Revenues",2017-04-01,6372.71863556618,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-04-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-613.05717944075,-613.05717944075,"2017-04"
"sg_lasso","Germany","Revenues",2017-04-05,6372.71863556618,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-04-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,0,0,"2017-04"
"sg_lasso","Germany","Revenues",2017-04-06,6372.71863556618,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-04-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,0,0,"2017-04"
"sg_lasso","Germany","Revenues",2017-04-15,6334.34757339625,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-04-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-38.3710621699302,-38.3710621699302,"2017-04"
"sg_lasso","Germany","Revenues",2017-04-27,6836.85250829564,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-04-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,502.504934899393,502.504934899393,"2017-04"
"sg_lasso","Germany","Revenues",2017-05-01,6018.3100051303,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-05-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-818.542503165343,-818.542503165343,"2017-05"
"sg_lasso","Germany","Revenues",2017-05-05,6018.3100051303,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-05-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,0,0,"2017-05"
"sg_lasso","Germany","Revenues",2017-05-15,6000.84648367287,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-05-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-17.4635214574282,-17.4635214574282,"2017-05"
"sg_lasso","Germany","Revenues",2017-05-25,5907.36443854484,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-05-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-93.4820451280284,-93.4820451280284,"2017-05"
"sg_lasso","Germany","Revenues",2017-05-27,5576.44930275128,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-05-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-330.915135793564,-330.915135793564,"2017-05"
"sg_lasso","Germany","Revenues",2017-06-01,5166.67266816465,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-06-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,-409.776634586633,-409.776634586633,"2017-06"
"sg_lasso","Germany","Revenues",2017-06-04,5166.67266816465,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-06-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,0,0,"2017-06"
"sg_lasso","Germany","Revenues",2017-06-05,5166.67266816465,NA,0.0722315545421825,0.5,0.574082326282125,6,6,6,2017-06-01,6032,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-04-01,2017-06-15,0,0,"2017-06"
"sg_lasso","Germany","Revenues",2017-06-15,4830.63840669962,NA,0.0842284335534394,0.5,0.656526991749615,6,6,6,2017-06-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,NA,0,"2017-06"
"sg_lasso","Germany","Revenues",2017-06-27,4917.66737302247,NA,0.0842284335534394,0.5,0.704014111810177,6,6,6,2017-06-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,87.0289663228514,87.0289663228514,"2017-06"
"sg_lasso","Germany","Revenues",2017-06-29,5021.60401814887,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-06-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,103.936645126394,103.936645126394,"2017-06"
"sg_lasso","Germany","Revenues",2017-07-01,4053.64224342986,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-07-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,-967.961774719007,-967.961774719007,"2017-07"
"sg_lasso","Germany","Revenues",2017-07-05,4053.64224342986,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-07-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,0,0,"2017-07"
"sg_lasso","Germany","Revenues",2017-07-06,4053.64224342986,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-07-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,0,0,"2017-07"
"sg_lasso","Germany","Revenues",2017-07-15,4024.15837913622,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-07-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,-29.4838642936375,-29.4838642936375,"2017-07"
"sg_lasso","Germany","Revenues",2017-07-27,4210.58528772419,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-07-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,186.42690858797,186.42690858797,"2017-07"
"sg_lasso","Germany","Revenues",2017-08-01,5331.25553640366,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,1120.67024867947,1120.67024867947,"2017-08"
"sg_lasso","Germany","Revenues",2017-08-02,5331.25553640366,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,0,0,"2017-08"
"sg_lasso","Germany","Revenues",2017-08-05,5331.25553640366,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,0,0,"2017-08"
"sg_lasso","Germany","Revenues",2017-08-15,5326.39861357428,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,-4.8569228293818,-4.8569228293818,"2017-08"
"sg_lasso","Germany","Revenues",2017-08-27,5423.57619618155,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,97.1775826072699,97.1775826072699,"2017-08"
"sg_lasso","Germany","Revenues",2017-08-31,5338.05694502357,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-08-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,-85.5192511579726,-85.5192511579726,"2017-08"
"sg_lasso","Germany","Revenues",2017-09-01,6183.68986999869,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-09-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,845.632924975113,845.632924975113,"2017-09"
"sg_lasso","Germany","Revenues",2017-09-05,6183.68986999869,NA,0.0842284335534394,0.5,0.711410672612771,6,6,6,2017-09-01,309,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-07-01,2017-09-15,0,0,"2017-09"
"sg_lasso","Germany","Revenues",2017-09-15,4790.86207246678,NA,0.0779988926747876,0.5,0.752479025149774,6,6,6,2017-09-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,NA,0,"2017-09"
"sg_lasso","Germany","Revenues",2017-09-27,4868.11684864538,NA,0.0779988926747876,0.5,0.739409030251988,6,6,6,2017-09-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,77.2547761786063,77.2547761786063,"2017-09"
"sg_lasso","Germany","Revenues",2017-09-28,4896.73697875638,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-09-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,28.6201301109995,28.6201301109995,"2017-09"
"sg_lasso","Germany","Revenues",2017-10-01,5068.89429026548,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,172.157311509094,172.157311509094,"2017-10"
"sg_lasso","Germany","Revenues",2017-10-05,5068.89429026548,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,0,0,"2017-10"
"sg_lasso","Germany","Revenues",2017-10-07,5068.89429026548,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,0,0,"2017-10"
"sg_lasso","Germany","Revenues",2017-10-15,5052.69672500016,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,-16.1975652653164,-16.1975652653164,"2017-10"
"sg_lasso","Germany","Revenues",2017-10-26,5176.99755425354,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,124.30082925338,124.30082925338,"2017-10"
"sg_lasso","Germany","Revenues",2017-10-27,4981.62565144159,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-10-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,-195.371902811948,-195.371902811948,"2017-10"
"sg_lasso","Germany","Revenues",2017-11-01,4261.74019096009,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,-719.885460481504,-719.885460481504,"2017-11"
"sg_lasso","Germany","Revenues",2017-11-03,4261.74019096009,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,0,0,"2017-11"
"sg_lasso","Germany","Revenues",2017-11-05,4261.74019096009,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,0,0,"2017-11"
"sg_lasso","Germany","Revenues",2017-11-15,4188.04798894987,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,-73.6922020102165,-73.6922020102165,"2017-11"
"sg_lasso","Germany","Revenues",2017-11-27,4398.44849967043,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,210.400510720559,210.400510720559,"2017-11"
"sg_lasso","Germany","Revenues",2017-11-30,4444.33484312214,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-11-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,45.8863434517043,45.8863434517043,"2017-11"
"sg_lasso","Germany","Revenues",2017-12-01,4405.38213025771,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-12-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,-38.9527128644304,-38.9527128644304,"2017-12"
"sg_lasso","Germany","Revenues",2017-12-05,4405.38213025771,NA,0.0779988926747876,0.5,0.740626470401688,6,6,6,2017-12-01,4043,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2017-10-01,2017-12-15,0,0,"2017-12"
"sg_lasso","Germany","Revenues",2017-12-15,4469.19306625989,NA,0.070972636263426,0.5,0.632772321938726,6,6,6,2017-12-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,NA,0,"2017-12"
"sg_lasso","Germany","Revenues",2017-12-27,4325.82543428255,NA,0.070972636263426,0.5,0.636908891846037,6,6,6,2017-12-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,-143.367631977339,-143.367631977339,"2017-12"
"sg_lasso","Germany","Revenues",2017-12-28,4385.1427093206,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2017-12-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,59.3172750380563,59.3172750380563,"2017-12"
"sg_lasso","Germany","Revenues",2018-01-01,4139.46883028384,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-01-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,-245.673879036764,-245.673879036764,"2018-01"
"sg_lasso","Germany","Revenues",2018-01-05,4139.46883028384,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-01-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,0,0,"2018-01"
"sg_lasso","Germany","Revenues",2018-01-15,4200.14890548269,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-01-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,60.6800751988476,60.6800751988476,"2018-01"
"sg_lasso","Germany","Revenues",2018-01-25,4245.952501128,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-01-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,45.8035956453141,45.8035956453141,"2018-01"
"sg_lasso","Germany","Revenues",2018-01-27,4336.2434772635,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-01-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,90.2909761355013,90.2909761355013,"2018-01"
"sg_lasso","Germany","Revenues",2018-02-01,4465.49258952824,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,129.249112264733,129.249112264733,"2018-02"
"sg_lasso","Germany","Revenues",2018-02-04,4465.49258952824,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,0,0,"2018-02"
"sg_lasso","Germany","Revenues",2018-02-05,4465.49258952824,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,0,0,"2018-02"
"sg_lasso","Germany","Revenues",2018-02-15,4316.76068526391,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,-148.731904264326,-148.731904264326,"2018-02"
"sg_lasso","Germany","Revenues",2018-02-22,4215.80225719667,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,-100.958428067238,-100.958428067238,"2018-02"
"sg_lasso","Germany","Revenues",2018-02-27,4095.41428901601,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-02-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,-120.387968180668,-120.387968180668,"2018-02"
"sg_lasso","Germany","Revenues",2018-03-01,4221.24063647446,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-03-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,125.826347458454,125.826347458454,"2018-03"
"sg_lasso","Germany","Revenues",2018-03-04,4221.24063647446,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-03-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,0,0,"2018-03"
"sg_lasso","Germany","Revenues",2018-03-05,4221.24063647446,NA,0.070972636263426,0.5,0.635490683005274,6,6,6,2018-03-01,3271,"Total revenues accrual","Y_lag1; Hours worked_leg0; IP_leg0; ESI_leg0; Energy prices_leg0; Stock market_leg0","OK",NA,2018-01-01,2018-03-15,0,0,"2018-03"
