"publication_date","target_date","target_pub_date","nowcast_value","actual","Model","Country","Block","error","abs_error","sq_error"
2016-06-27,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-07-01,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-07-05,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-07-15,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-07-27,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-08-01,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-08-15,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-08-27,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-09-01,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-09-04,2016-07-01,2016-09-15,1253.27852938771,2224.70000000001,"sg_lasso","France","Expenditures",971.421470612305,971.421470612305,943659.673566573
2016-09-15,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-09-27,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-10-01,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-10-06,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-10-15,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-10-27,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-11-01,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-11-02,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-11-15,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-11-27,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-12-01,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-12-04,2016-10-01,2016-12-15,1392.13529534145,2498.20000000001,"sg_lasso","France","Expenditures",1106.06470465856,1106.06470465856,1223379.13089143
2016-12-15,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2016-12-27,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-01-01,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-01-07,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-01-15,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-01-27,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-02-01,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-02-03,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-02-15,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-02-27,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-03-01,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-03-03,2017-01-01,2017-03-15,1482.70152883634,3173.5,"sg_lasso","France","Expenditures",1690.79847116366,1690.79847116366,2858799.47008938
2017-03-15,2017-04-01,2017-06-15,1875.04857370441,1965.59999999998,"sg_lasso","France","Expenditures",90.5514262955635,90.5514262955635,8199.56080416087
2017-03-27,2017-04-01,2017-06-15,1703.40351834498,1965.59999999998,"sg_lasso","France","Expenditures",262.196481655001,262.196481655001,68746.9949922611
2017-04-01,2017-04-01,2017-06-15,1922.01553147307,1965.59999999998,"sg_lasso","France","Expenditures",43.5844685269053,43.5844685269053,1899.6058967728
2017-04-06,2017-04-01,2017-06-15,1922.01553147307,1965.59999999998,"sg_lasso","France","Expenditures",43.5844685269053,43.5844685269053,1899.6058967728
2017-04-15,2017-04-01,2017-06-15,1995.28032486998,1965.59999999998,"sg_lasso","France","Expenditures",-29.6803248699994,29.6803248699994,880.921684388703
2017-04-27,2017-04-01,2017-06-15,1995.28032486998,1965.59999999998,"sg_lasso","France","Expenditures",-29.6803248699994,29.6803248699994,880.921684388703
2017-05-01,2017-04-01,2017-06-15,2300.70986291083,1965.59999999998,"sg_lasso","France","Expenditures",-335.10986291085,335.10986291085,112298.620220129
2017-05-15,2017-04-01,2017-06-15,2228.52338105361,1965.59999999998,"sg_lasso","France","Expenditures",-262.923381053632,262.923381053632,69128.7043046734
2017-05-27,2017-04-01,2017-06-15,2299.62020118187,1965.59999999998,"sg_lasso","France","Expenditures",-334.020201181891,334.020201181891,111569.494797591
2017-06-01,2017-04-01,2017-06-15,2325.95361840336,1965.59999999998,"sg_lasso","France","Expenditures",-360.353618403383,360.353618403383,129854.730296411
2017-06-04,2017-04-01,2017-06-15,2325.95361840336,1965.59999999998,"sg_lasso","France","Expenditures",-360.353618403383,360.353618403383,129854.730296411
2017-06-15,2017-07-01,2017-09-15,2287.0866043245,5573.40000000002,"sg_lasso","France","Expenditures",3286.31339567553,3286.31339567553,10799855.7345964
2017-06-27,2017-07-01,2017-09-15,2233.06683667752,5573.40000000002,"sg_lasso","France","Expenditures",3340.33316332251,3340.33316332251,11157825.6419921
2017-07-01,2017-07-01,2017-09-15,2116.60808807362,5573.40000000002,"sg_lasso","France","Expenditures",3456.79191192641,3456.79191192641,11949410.3223598
2017-07-06,2017-07-01,2017-09-15,2116.60808807362,5573.40000000002,"sg_lasso","France","Expenditures",3456.79191192641,3456.79191192641,11949410.3223598
2017-07-15,2017-07-01,2017-09-15,2116.60808807362,5573.40000000002,"sg_lasso","France","Expenditures",3456.79191192641,3456.79191192641,11949410.3223598
2017-07-27,2017-07-01,2017-09-15,2170.62886057451,5573.40000000002,"sg_lasso","France","Expenditures",3402.77113942552,3402.77113942552,11578851.4273072
2017-08-01,2017-07-01,2017-09-15,2063.0574264354,5573.40000000002,"sg_lasso","France","Expenditures",3510.34257356462,3510.34257356462,12322504.9837803
2017-08-02,2017-07-01,2017-09-15,2063.0574264354,5573.40000000002,"sg_lasso","France","Expenditures",3510.34257356462,3510.34257356462,12322504.9837803
2017-08-15,2017-07-01,2017-09-15,1992.10852024627,5573.40000000002,"sg_lasso","France","Expenditures",3581.29147975375,3581.29147975375,12825648.6629568
2017-08-27,2017-07-01,2017-09-15,2019.11890649671,5573.40000000002,"sg_lasso","France","Expenditures",3554.28109350331,3554.28109350331,12632914.0916351
2017-09-01,2017-07-01,2017-09-15,2047.26974795052,5573.40000000002,"sg_lasso","France","Expenditures",3526.1302520495,3526.1302520495,12433594.5544187
2017-09-05,2017-07-01,2017-09-15,2047.26974795052,5573.40000000002,"sg_lasso","France","Expenditures",3526.1302520495,3526.1302520495,12433594.5544187
2017-09-15,2017-10-01,2017-12-15,2541.80954610309,-910.900000000023,"sg_lasso","France","Expenditures",-3452.70954610312,3452.70954610312,11921203.2097516
2017-09-27,2017-10-01,2017-12-15,2517.52338093361,-910.900000000023,"sg_lasso","France","Expenditures",-3428.42338093363,3428.42338093363,11754086.8789324
2017-10-01,2017-10-01,2017-12-15,2521.91571343755,-910.900000000023,"sg_lasso","France","Expenditures",-3432.81571343757,3432.81571343757,11784223.7224239
2017-10-07,2017-10-01,2017-12-15,2521.91571343755,-910.900000000023,"sg_lasso","France","Expenditures",-3432.81571343757,3432.81571343757,11784223.7224239
2017-10-15,2017-10-01,2017-12-15,2521.91571343755,-910.900000000023,"sg_lasso","France","Expenditures",-3432.81571343757,3432.81571343757,11784223.7224239
2017-10-27,2017-10-01,2017-12-15,2521.91571343755,-910.900000000023,"sg_lasso","France","Expenditures",-3432.81571343757,3432.81571343757,11784223.7224239
2017-11-01,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-11-03,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-11-15,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-11-27,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-12-01,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-12-05,2017-10-01,2017-12-15,2526.30804594149,-910.900000000023,"sg_lasso","France","Expenditures",-3437.20804594152,3437.20804594152,11814399.1510851
2017-12-15,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2017-12-27,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-01-01,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-01-15,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-01-27,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-02-01,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-02-04,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-02-15,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-02-27,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-03-01,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-03-04,2018-01-01,2018-03-15,1637.12104999743,-1473.5,"sg_lasso","France","Expenditures",-3110.62104999743,3110.62104999743,9675963.31668712
2018-03-15,2018-04-01,2018-06-15,1070.12415945397,-795.900000000023,"sg_lasso","France","Expenditures",-1866.02415945399,1866.02415945399,3482046.16366598
2018-03-27,2018-04-01,2018-06-15,819.723213218672,-795.900000000023,"sg_lasso","France","Expenditures",-1615.6232132187,1615.6232132187,2610238.3670911
2018-04-01,2018-04-01,2018-06-15,573.696629279859,-795.900000000023,"sg_lasso","France","Expenditures",-1369.59662927988,1369.59662927988,1875794.92693481
2018-04-07,2018-04-01,2018-06-15,573.696629279859,-795.900000000023,"sg_lasso","France","Expenditures",-1369.59662927988,1369.59662927988,1875794.92693481
2018-04-15,2018-04-01,2018-06-15,547.279420546678,-795.900000000023,"sg_lasso","France","Expenditures",-1343.1794205467,1343.1794205467,1804130.95578017
2018-04-27,2018-04-01,2018-06-15,982.455521742672,-795.900000000023,"sg_lasso","France","Expenditures",-1778.3555217427,1778.3555217427,3162548.36171274
2018-05-01,2018-04-01,2018-06-15,753.474417943634,-795.900000000023,"sg_lasso","France","Expenditures",-1549.37441794366,1549.37441794366,2400561.08697825
2018-05-02,2018-04-01,2018-06-15,753.474417943634,-795.900000000023,"sg_lasso","France","Expenditures",-1549.37441794366,1549.37441794366,2400561.08697825
2018-05-15,2018-04-01,2018-06-15,724.305874292336,-795.900000000023,"sg_lasso","France","Expenditures",-1520.20587429236,1520.20587429236,2311025.900233
2018-05-27,2018-04-01,2018-06-15,550.235433813938,-795.900000000023,"sg_lasso","France","Expenditures",-1346.13543381396,1346.13543381396,1812080.6061695
2018-06-01,2018-04-01,2018-06-15,755.755342147057,-795.900000000023,"sg_lasso","France","Expenditures",-1551.65534214708,1551.65534214708,2407634.30081357
2018-06-05,2018-04-01,2018-06-15,755.755342147057,-795.900000000023,"sg_lasso","France","Expenditures",-1551.65534214708,1551.65534214708,2407634.30081357
2018-06-15,2018-07-01,2018-09-15,847.549263158002,434.700000000012,"sg_lasso","France","Expenditures",-412.84926315799,412.84926315799,170444.514090095
2018-06-27,2018-07-01,2018-09-15,921.743145649684,434.700000000012,"sg_lasso","France","Expenditures",-487.043145649672,487.043145649672,237211.025724328
2018-07-01,2018-07-01,2018-09-15,953.968912675385,434.700000000012,"sg_lasso","France","Expenditures",-519.268912675373,519.268912675373,269640.203671064
2018-07-07,2018-07-01,2018-09-15,953.968912675385,434.700000000012,"sg_lasso","France","Expenditures",-519.268912675373,519.268912675373,269640.203671064
2018-07-15,2018-07-01,2018-09-15,953.968912675385,434.700000000012,"sg_lasso","France","Expenditures",-519.268912675373,519.268912675373,269640.203671064
2018-07-27,2018-07-01,2018-09-15,907.87632839226,434.700000000012,"sg_lasso","France","Expenditures",-473.176328392248,473.176328392248,223895.837750769
2018-08-01,2018-07-01,2018-09-15,923.240523153302,434.700000000012,"sg_lasso","France","Expenditures",-488.54052315329,488.54052315329,238671.84276289
2018-08-03,2018-07-01,2018-09-15,923.240523153302,434.700000000012,"sg_lasso","France","Expenditures",-488.54052315329,488.54052315329,238671.84276289
2018-08-15,2018-07-01,2018-09-15,955.205114880538,434.700000000012,"sg_lasso","France","Expenditures",-520.505114880526,520.505114880526,270925.57461679
2018-08-27,2018-07-01,2018-09-15,955.205114880538,434.700000000012,"sg_lasso","France","Expenditures",-520.505114880526,520.505114880526,270925.57461679
2018-09-01,2018-07-01,2018-09-15,941.077122324649,434.700000000012,"sg_lasso","France","Expenditures",-506.377122324638,506.377122324638,256417.790013781
2018-09-06,2018-07-01,2018-09-15,941.077122324649,434.700000000012,"sg_lasso","France","Expenditures",-506.377122324638,506.377122324638,256417.790013781
2018-09-15,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-09-27,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-10-01,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-10-15,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-10-27,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-11-01,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-11-04,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-11-15,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-11-27,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-12-01,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-12-06,2018-10-01,2018-12-15,1167.75287904529,3062.79999999999,"sg_lasso","France","Expenditures",1895.0471209547,1895.0471209547,3591203.59063871
2018-12-15,2019-01-01,2019-03-15,1744.64763721888,-753.099999999977,"sg_lasso","France","Expenditures",-2497.74763721885,2497.74763721885,6238743.25923236
2018-12-27,2019-01-01,2019-03-15,1704.76397332483,-753.099999999977,"sg_lasso","France","Expenditures",-2457.86397332481,2457.86397332481,6041095.31136801
2019-01-01,2019-01-01,2019-03-15,1667.12905230068,-753.099999999977,"sg_lasso","France","Expenditures",-2420.22905230066,2420.22905230066,5857508.66560013
2019-01-02,2019-01-01,2019-03-15,1667.12905230068,-753.099999999977,"sg_lasso","France","Expenditures",-2420.22905230066,2420.22905230066,5857508.66560013
2019-01-15,2019-01-01,2019-03-15,1667.12905230068,-753.099999999977,"sg_lasso","France","Expenditures",-2420.22905230066,2420.22905230066,5857508.66560013
2019-01-27,2019-01-01,2019-03-15,1632.86680032725,-753.099999999977,"sg_lasso","France","Expenditures",-2385.96680032723,2385.96680032723,5692837.57226374
2019-02-01,2019-01-01,2019-03-15,1564.34229638039,-753.099999999977,"sg_lasso","France","Expenditures",-2317.44229638036,2317.44229638036,5370538.7970527
2019-02-05,2019-01-01,2019-03-15,1564.34229638039,-753.099999999977,"sg_lasso","France","Expenditures",-2317.44229638036,2317.44229638036,5370538.7970527
2019-02-15,2019-01-01,2019-03-15,1556.81248638062,-753.099999999977,"sg_lasso","France","Expenditures",-2309.9124863806,2309.9124863806,5335695.69473699
2019-02-27,2019-01-01,2019-03-15,1591.07473835405,-753.099999999977,"sg_lasso","France","Expenditures",-2344.17473835403,2344.17473835403,5495155.20393717
2019-03-01,2019-01-01,2019-03-15,1583.54492835428,-753.099999999977,"sg_lasso","France","Expenditures",-2336.64492835426,2336.64492835426,5459909.52120369
2019-03-05,2019-01-01,2019-03-15,1583.54492835428,-753.099999999977,"sg_lasso","France","Expenditures",-2336.64492835426,2336.64492835426,5459909.52120369
2019-03-15,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-03-27,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-04-01,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-04-15,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-04-27,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-05-01,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-05-03,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-05-15,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-05-27,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-06-01,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-06-06,2019-04-01,2019-06-15,1098.04619095141,2307.20000000001,"sg_lasso","France","Expenditures",1209.1538090486,1209.1538090486,1462052.93393673
2019-06-15,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-06-27,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-07-01,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-07-15,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-07-27,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-08-01,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-08-04,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-08-15,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-08-27,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-09-01,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-09-07,2019-07-01,2019-09-15,1426.51771644384,2001.5,"sg_lasso","France","Expenditures",574.982283556159,574.982283556159,330604.626403455
2019-09-15,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-09-27,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-10-01,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-10-02,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-10-15,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-10-27,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-11-01,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-11-05,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-11-15,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-11-27,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-12-01,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-12-07,2019-10-01,2019-12-15,1423.22037223014,1597,"sg_lasso","France","Expenditures",173.779627769861,173.779627769861,30199.3590278314
2019-12-15,2020-01-01,2020-03-15,1394.80088648816,7505.5,"sg_lasso","France","Expenditures",6110.69911351184,6110.69911351184,37340643.6558743
2019-12-27,2020-01-01,2020-03-15,1316.57915461233,7505.5,"sg_lasso","France","Expenditures",6188.92084538767,6188.92084538767,38302741.2304741
2020-01-01,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-01-03,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-01-15,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-01-27,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-02-01,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-02-06,2020-01-01,2020-03-15,1333.94124167109,7505.5,"sg_lasso","France","Expenditures",6171.55875832891,6171.55875832891,38088137.5075063
2020-02-15,2020-01-01,2020-03-15,1581.19541560496,7505.5,"sg_lasso","France","Expenditures",5924.30458439504,5924.30458439504,35097384.8086841
2020-02-27,2020-01-01,2020-03-15,1581.19541560496,7505.5,"sg_lasso","France","Expenditures",5924.30458439504,5924.30458439504,35097384.8086841
2020-03-01,2020-01-01,2020-03-15,1828.44958953882,7505.5,"sg_lasso","France","Expenditures",5677.05041046118,5677.05041046118,32228901.3629174
2020-03-07,2020-01-01,2020-03-15,1828.44958953882,7505.5,"sg_lasso","France","Expenditures",5677.05041046118,5677.05041046118,32228901.3629174
2020-03-15,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-03-27,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-04-01,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-04-03,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-04-15,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-04-27,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-05-01,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-05-05,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-05-15,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-05-27,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-06-01,2020-04-01,2020-06-15,2146.00097014544,14193.2,"sg_lasso","France","Expenditures",12047.1990298546,12047.1990298546,145135004.464929
2020-06-15,2020-07-01,2020-09-15,13869.9305464528,-10572.3,"sg_lasso","France","Expenditures",-24442.2305464529,24442.2305464529,597422634.085955
